报告期,证券代码,证券名称,机构代码,机构名称,机构类型,基金公司,持股数量,持股市值,占总股本比例,占流通股比例,净资产比例,数据来源
2025-06-30,000582,北部湾港,010328,博时荣华混合A,基金,博时基金管理有限公司,366800,3026100.0,0.01547912,0.01979096,0.88,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,009527,浙商汇金新兴消费,基金,浙江浙商证券资产管理有限公司,75000,618750.0,0.00316503,0.00404668,2.72,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,008819,农银策略趋势混合,基金,农银汇理基金管理有限公司,22000,181500.0,0.00092841,0.00118703,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,008704,广发高股息优享混合A,基金,广发基金管理有限公司,1900,15675.0,8.018e-05,0.00010252,0.01,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,008258,中银证券中证500ETF联接A,基金,中银国际证券股份有限公司,200,1650.0,8.44e-06,1.079e-05,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,008112,中泰中证500指数增强A,基金,中泰证券(上海)资产管理有限公司,3300,27225.0,0.00013926,0.00017805,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,007590,华宝绿色领先股票A,基金,华宝基金管理有限公司,66000,544500.0,0.00278523,0.00356108,0.95,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,006780,广发稳健策略混合A,基金,广发基金管理有限公司,1253000,10337250.0,0.05287714,0.06760652,1.37,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,006611,人保中证500A,基金,中国人保资产管理有限公司,5400,44550.0,0.00022788,0.00029136,0.07,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,005848,银华裕利混合发起式,基金,银华基金管理股份有限公司,107900,890175.0,0.00455343,0.00582182,0.98,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,005760,富国周期优势混合A,基金,富国基金管理有限公司,1570504,12956658.0,0.06627594,0.08473768,1.18,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,004952,兴全恒益债券A,基金,兴证全球基金管理有限公司,672043,5544354.75,0.0283605,0.03626056,0.25,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,002943,广发多因子混合,基金,广发基金管理有限公司,1442700,11902275.0,0.06088256,0.07784192,0.09,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,002295,广发稳安混合A,基金,广发基金管理有限公司,300000,2475000.0,0.01266013,0.01618672,2.31,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,002213,中海顺鑫混合,基金,中海基金管理有限公司,80400,663300.0,0.00339291,0.00433804,1.6,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,002189,农银国企改革混合,基金,农银汇理基金管理有限公司,4600,37950.0,0.00019412,0.0002482,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,002159,东吴国企改革混合A,基金,东吴基金管理有限公司,15700,129525.0,0.00066255,0.0008471,0.94,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,001959,华商乐享互联灵活配置混合A,基金,华商基金管理有限公司,468,3861.0,1.975e-05,2.525e-05,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,001651,工银新蓝筹股票A,基金,工银瑞信基金管理有限公司,10000,82500.0,0.000422,0.00053956,0.02,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,000993,华宝稳健回报混合,基金,华宝基金管理有限公司,56700,467775.0,0.00239276,0.00305929,0.47,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,000970,东方红睿元混合,基金,上海东方证券资产管理有限公司,689052,5684679.0,0.02907829,0.0371783,0.44,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,000962,天弘中证500ETF联接A,基金,天弘基金管理有限公司,9000,74250.0,0.0003798,0.0004856,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,000471,富国城镇发展股票,基金,富国基金管理有限公司,1440477,11883935.25,0.06078875,0.07772197,1.64,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,000127,农银行业领先混合,基金,农银汇理基金管理有限公司,39400,325050.0,0.0016627,0.00212586,0.05,Eastmoney RPT_MAIN_ORGHOLD
2025-06-30,000582,北部湾港,000008,嘉实中证500ETF联接A,基金,嘉实基金管理有限公司,1200,9900.0,5.064e-05,6.475e-05,0.0,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,78228927,深圳君宜私募证券基金管理有限公司-君宜敬义私募证券投资基金,其他,,14044943,119101116.64,0.61666795,0.79742771,,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,73008468,平安基金-平安银行-中融国际信托-中融-财富1号结构化集合资金信托,信托,,22473002,190571056.96,0.98671671,1.2759464,,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,70400207,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,保险,,15147362,128449629.76,0.66507159,0.86001959,,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,70010413,全国社保基金四一三组合,社保,,22110001,187492808.48,0.97077851,1.25533634,,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,10671586,香港中央结算有限公司,其他,,14518526,123117100.48,0.63746144,0.82431626,,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,10119468,广西产投资本运营集团有限公司,其他,,40911015,346925407.2,1.79627013,2.32279881,,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,10102635,广西北部湾国际港务集团有限公司,其他,,1286785416,10911940327.68,33.83949127,43.75863564,,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,10062717,太平人寿保险有限公司,保险,,15546399,131833463.52,0.68259201,0.88267566,,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,10013673,上海中海码头发展有限公司,其他,,224642108,1904965075.84,9.86330719,12.75447263,,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,10000362884,湖北省铁路发展基金有限责任公司,其他,,14044943,119101116.64,0.61666795,0.79742771,,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,10000283948,芜湖信达降杠杆投资管理合伙企业(有限合伙),其他,,28089887,238202241.76,1.23333593,1.59485547,,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,020577,国富恒兴债券A,基金,国海富兰克林基金管理有限公司,160000,1356800.0,0.00702508,0.0090843,1.92,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,017991,华泰柏瑞致远混合A,基金,华泰柏瑞基金管理有限公司,300000,2544000.0,0.01317203,0.01703306,3.12,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,017886,国富安颐稳健6个月持有期混合A,基金,国海富兰克林基金管理有限公司,86000,729280.0,0.00377598,0.00488281,1.95,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,014852,嘉实添惠一年持有混合A,基金,嘉实基金管理有限公司,75000,636000.0,0.00329301,0.00425826,0.9,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,013726,惠升惠诚稳健一年持有期混合A,基金,惠升基金管理有限责任公司,282400,2394752.0,0.01239927,0.01603378,1.94,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,012812,国富鑫颐收益混合A,基金,国海富兰克林基金管理有限公司,53000,449440.0,0.00232706,0.00300917,2.11,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,011536,惠升惠益混合A,基金,惠升基金管理有限责任公司,174600,1480608.0,0.00766612,0.00991324,2.38,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,008524,华泰柏瑞锦瑞债券A,基金,华泰柏瑞基金管理有限公司,200000,1696000.0,0.00878135,0.01135537,1.73,Eastmoney RPT_MAIN_ORGHOLD
2025-03-31,000582,北部湾港,001756,嘉实策略优选混合,基金,嘉实基金管理有限公司,559900,4747952.0,0.0245834,0.03178936,0.84,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,970090,安信资管瑞丰6个月持有债券A,基金,国投证券资产管理有限公司,20000,157600.0,0.00087814,0.00113555,0.33,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,970077,安信资管瑞鑫一年持有A,基金,国投证券资产管理有限公司,10000,78800.0,0.00043907,0.00056778,0.23,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,970041,国海量化优选一年持有股票A,基金,国海证券股份有限公司,5400,42552.0,0.0002371,0.0003066,0.01,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,78228927,深圳君宜私募证券基金管理有限公司-君宜敬义私募证券投资基金,其他,,14044943,110674150.84,0.61666805,0.79743748,,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,73008468,平安基金-平安银行-中融国际信托-中融-财富1号结构化集合资金信托,信托,,22473002,177087255.76,0.98671689,1.27596203,,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,70428370,国泰君安证券资管-山东土地集团供应链管理有限公司-国君资管君得山东土地成长单一资产管理计划,券商,,19801615,156036726.2,0.86942492,1.12428722,,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,70010413,全国社保基金四一三组合,社保,,22110001,174226807.88,0.97077869,1.25535172,,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,560110,汇添富中证1000ETF,基金,汇添富基金管理股份有限公司,28100,221428.0,0.00123378,0.00159545,0.08,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,560010,广发中证1000ETF,基金,广发基金管理有限公司,2356600,18570008.0,0.10347069,0.13380198,0.08,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,519228,海富通欣享混合C,基金,海富通基金管理有限公司,300,2364.0,1.317e-05,1.703e-05,0.02,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,519221,海富通欣益混合C,基金,海富通基金管理有限公司,3300,26004.0,0.00014489,0.00018737,0.08,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,516300,华泰柏瑞中证1000ETF,基金,华泰柏瑞基金管理有限公司,17600,138688.0,0.00077276,0.00099928,0.08,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,512100,南方中证1000ETF,基金,南方基金管理股份有限公司,5669500,44675660.0,0.24892942,0.32190033,0.08,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,501060,中金中证优选300指数(LOF)A,基金,中金基金管理有限公司,87900,692652.0,0.0038594,0.00499075,0.06,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,360001,光大保德信量化股票A,基金,光大保德信基金管理有限公司,89600,706048.0,0.00393405,0.00508727,0.07,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,320003,诺安先锋混合A,基金,诺安基金管理有限公司,10,78.8,4.4e-07,5.7e-07,0.0,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,168301,东海祥龙(LOF)A,基金,东海基金管理有限责任公司,27800,219064.0,0.00122061,0.00157842,2.32,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,167503,安信一带一路指数A,基金,安信基金管理有限责任公司,17800,140264.0,0.00078154,0.00101064,0.17,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,163110,申万菱信量化小盘股票(LOF)A,基金,申万菱信基金管理有限公司,216100,1702868.0,0.00948825,0.01226963,0.2,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,163109,申万菱信深证成份指数(LOF)A,基金,申万菱信基金管理有限公司,10800,85104.0,0.00047419,0.0006132,0.05,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,161612,融通深证成份指数A,基金,融通基金管理有限公司,6400,50432.0,0.000281,0.00036338,0.05,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,161039,富国中证1000指数增强(LOF)A,基金,富国基金管理有限公司,128000,1008640.0,0.00562007,0.00726753,0.05,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,160638,鹏华中证一带一路主题指数(LOF)A,基金,鹏华基金管理有限公司,64100,505108.0,0.00281442,0.00363944,0.17,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,159943,大成深证成份ETF,基金,大成基金管理有限公司,15500,122140.0,0.00068055,0.00088005,0.05,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,159903,南方深证成份ETF,基金,南方基金管理股份有限公司,39600,312048.0,0.00173871,0.00224839,0.06,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,159845,华夏中证1000ETF,基金,华夏基金管理有限公司,3028618,23865509.84,0.13297683,0.17195751,0.08,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,159717,鹏华国证ESG300ETF,基金,鹏华基金管理有限公司,3800,29944.0,0.00016685,0.00021575,0.04,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,159679,国泰中证1000增强策略ETF,基金,国泰基金管理有限公司,120000,945600.0,0.00526881,0.00681331,0.53,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,159677,银华中证1000增强策略ETF,基金,银华基金管理股份有限公司,5600,44128.0,0.00024588,0.00031795,0.09,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,159666,华夏中证全指运输ETF,基金,华夏基金管理有限公司,42400,334112.0,0.00186165,0.00240737,0.47,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,159662,南方国证交通运输行业ETF,基金,南方基金管理股份有限公司,52200,411336.0,0.00229193,0.00296379,0.64,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,159653,国联安国证ESG300ETF,基金,国联安基金管理有限公司,3000,23640.0,0.00013172,0.00017033,0.04,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,159633,易方达中证1000ETF,基金,易方达基金管理有限公司,245500,1934540.0,0.01077911,0.01393889,0.08,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,159629,富国中证1000ETF,基金,富国基金管理有限公司,936700,7381196.0,0.04112747,0.05318353,0.08,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,10671586,香港中央结算有限公司,其他,,15704740,123753351.2,0.68954438,0.89167669,,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,10119468,广西产投资本运营集团有限公司,其他,,40911015,322378798.2,1.79627045,2.32282727,,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,10102635,广西北部湾国际港务集团有限公司,其他,,1278107186,10071484625.68,33.45846421,43.26644307,,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,10013673,上海中海码头发展有限公司,其他,,224642108,1770179811.04,9.86330893,12.75462889,,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,10004837,长城证券股份有限公司,券商,,12447150,98083542.0,0.54651413,0.7067187,,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,10000362884,湖北省铁路发展基金有限责任公司,其他,,14044943,110674150.84,0.61666805,0.79743748,,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,10000283948,芜湖信达降杠杆投资管理合伙企业(有限合伙),其他,,28089887,221348309.56,1.23333615,1.59487501,,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,021548,富国稳健双鑫债券A,基金,富国基金管理有限公司,47400,373512.0,0.00208118,0.00269126,0.11,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,021333,信澳国企智选混合A,基金,信达澳亚基金管理有限公司,4700,37036.0,0.00020636,0.00026685,0.03,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,021316,民生加银智选成长股票A,基金,民生加银基金管理有限公司,14000,110320.0,0.00061469,0.00079489,0.22,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,021247,兴全红利混合A,基金,兴证全球基金管理有限公司,10000,78800.0,0.00043907,0.00056778,0.02,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,020864,银华嘉选平衡混合发起式A,基金,银华基金管理股份有限公司,1900,14972.0,8.342e-05,0.00010788,0.1,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,020811,富国盛利增强债券发起式A,基金,富国基金管理有限公司,12000,94560.0,0.00052688,0.00068133,0.11,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,020653,恒生前海兴泰混合A,基金,恒生前海基金管理有限公司,135500,1067740.0,0.00594937,0.00769336,0.48,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,019969,招商均衡策略混合A,基金,招商基金管理有限公司,3900,30732.0,0.00017124,0.00022143,0.03,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,019561,富国致航量化选股股票A,基金,富国基金管理有限公司,7300,57524.0,0.00032052,0.00041448,0.06,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,019555,中银中证1000指数增强A,基金,中银基金管理有限公司,48100,379028.0,0.00211192,0.002731,0.24,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,019404,华夏中证全指运输ETF发起式联接A,基金,华夏基金管理有限公司,100,788.0,4.39e-06,5.68e-06,0.0,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,019240,华泰柏瑞中证1000指数增强A,基金,华泰柏瑞基金管理有限公司,900,7092.0,3.952e-05,5.11e-05,0.01,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,019030,信澳星耀智选混合A,基金,信达澳亚基金管理有限公司,4900,38612.0,0.00021514,0.00027821,0.03,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,018763,汇添富稳荣回报债券发起式A,基金,汇添富基金管理股份有限公司,800,6304.0,3.513e-05,4.542e-05,0.04,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,018706,兴银先进制造智选混合发起A,基金,兴银基金管理有限责任公司,2600,20488.0,0.00011416,0.00014762,0.2,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,018661,大成中证1000指数增强发起式A,基金,大成基金管理有限公司,7300,57524.0,0.00032052,0.00041448,0.05,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,018233,浙商中证1000指数增强A,基金,浙商基金管理有限公司,9800,77224.0,0.00043029,0.00055642,0.13,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,017715,华宝量化选股混合发起式A,基金,华宝基金管理有限公司,5000,39400.0,0.00021953,0.00028389,0.09,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,017323,农银中证1000指数增强A,基金,农银汇理基金管理有限公司,2400,18912.0,0.00010538,0.00013627,0.05,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,017094,易方达中证1000量化增强A,基金,易方达基金管理有限公司,76000,598880.0,0.00333691,0.00431509,0.21,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,017038,富国中证1000优选股票A,基金,富国基金管理有限公司,9300,73284.0,0.00040833,0.00052803,0.1,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,016265,中信建投趋势领航两年持有期混合A,基金,中信建投基金管理有限公司,31600,249008.0,0.00138745,0.00179417,0.18,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,015867,国泰海通中证1000指数增强A,基金,上海国泰海通证券资产管理有限公司,4300,33884.0,0.0001888,0.00024414,0.0,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,015466,太平中证1000指数增强A,基金,太平基金管理有限公司,1400,11032.0,6.147e-05,7.949e-05,0.01,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,015148,华安中证1000指数增强A,基金,华安基金管理有限公司,10800,85104.0,0.00047419,0.0006132,0.1,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,014831,兴银中证1000指数增强A,基金,兴银基金管理有限责任公司,39400,310472.0,0.00172993,0.00223704,0.13,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,014671,富国裕利债券A,基金,富国基金管理有限公司,11600,91408.0,0.00050932,0.00065862,0.0,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,014619,财通资管稳兴增益六个月持有期混合A,基金,财通证券资产管理有限公司,11100,87468.0,0.00048737,0.00063023,0.04,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,014135,中欧金安量化混合A,基金,中欧基金管理有限公司,99900,787212.0,0.00438629,0.00567208,0.16,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,014031,南方发展机遇一年持有混合A,基金,南方基金管理股份有限公司,254900,2008612.0,0.01119184,0.0144726,1.34,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,014016,中信建投品质优选一年持有期混合A,基金,中信建投基金管理有限公司,44600,351448.0,0.00195824,0.00253228,0.18,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,013726,惠升惠诚稳健一年持有期混合A,基金,惠升基金管理有限责任公司,216300,1704444.0,0.00949703,0.01228098,0.93,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,012746,富国双利增强债券A,基金,富国基金管理有限公司,13800,108744.0,0.00060591,0.00078353,0.21,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,012196,招商品质生活混合A,基金,招商基金管理有限公司,33700,265556.0,0.00147966,0.0019134,0.02,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,012140,太平丰泰一年定开债券发起式,基金,太平基金管理有限公司,257800,2031464.0,0.01131916,0.01463725,0.06,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,011989,汇安鑫泽稳健一年持有期混合A,基金,汇安基金管理有限责任公司,10400,81952.0,0.00045663,0.00059049,0.03,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,011934,中航量化阿尔法六个月持有A,基金,中航基金管理有限公司,2200,17336.0,9.659e-05,0.00012491,0.01,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,011927,博时汇誉回报混合A,基金,博时基金管理有限公司,125200,986576.0,0.00549713,0.00710855,0.99,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,011536,惠升惠益混合A,基金,惠升基金管理有限责任公司,79600,627248.0,0.00349498,0.00451949,1.39,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,011190,招商瑞安1年持有期混合A,基金,招商基金管理有限公司,100500,791940.0,0.00441263,0.00570614,0.26,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,010253,兴银中证500指数增强A,基金,兴银基金管理有限责任公司,8700,68556.0,0.00038199,0.00049396,0.08,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,009423,招商瑞信稳健配置混合A,基金,招商基金管理有限公司,544200,4288296.0,0.02389406,0.03089834,0.26,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,008830,海富通安益对冲混合C,基金,海富通基金管理有限公司,9900,78012.0,0.00043468,0.0005621,0.07,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,008704,广发高股息优享混合A,基金,广发基金管理有限公司,60800,479104.0,0.00266953,0.00345208,0.15,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,008488,华商恒益稳健混合,基金,华商基金管理有限公司,30600,241128.0,0.00134355,0.00173739,0.05,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,008347,中信建投甄选混合A,基金,中信建投基金管理有限公司,157100,1237948.0,0.00689775,0.00891975,0.14,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,007903,长城量化小盘股票A,基金,长城基金管理有限公司,166600,1312808.0,0.00731487,0.00945914,1.05,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,007751,景顺长城沪港深红利成长低波指数A,基金,景顺长城基金管理有限公司,270700,2133116.0,0.01188556,0.01536968,0.47,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,007468,中信建投精选混合A,基金,中信建投基金管理有限公司,49600,390848.0,0.00217778,0.00281617,0.18,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,006785,东方量化多策略混合A,基金,东方基金管理股份有限公司,4100,32308.0,0.00018002,0.00023279,0.15,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,006123,国联高股息混合A,基金,国联基金管理有限公司,835700,6585316.0,0.03669289,0.047449,0.47,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,006022,富国大盘价值量化精选混合A,基金,富国基金管理有限公司,22500,177300.0,0.0009879,0.00127749,0.14,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,005848,银华裕利混合发起式,基金,银华基金管理股份有限公司,104600,824248.0,0.00459265,0.00593893,0.83,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,005741,南方君信灵活配置混合A,基金,南方基金管理股份有限公司,204400,1610672.0,0.00897454,0.01160533,0.57,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,005569,国联智选红利股票A,基金,国联基金管理有限公司,14600,115048.0,0.00064104,0.00082895,1.03,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,004902,富国丰利增强债券A,基金,富国基金管理有限公司,75400,594152.0,0.00331057,0.00428103,0.05,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,004457,光大保德信多策略智选18个月混合,基金,光大保德信基金管理有限公司,3000,23640.0,0.00013172,0.00017033,0.12,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,003822,中信建投轮换混合A,基金,中信建投基金管理有限公司,187900,1480652.0,0.00825008,0.0106685,0.14,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,003308,中信建投睿利A,基金,中信建投基金管理有限公司,8800,69344.0,0.00038638,0.00049964,0.25,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,002943,广发多因子混合,基金,广发基金管理有限公司,126300,995244.0,0.00554542,0.007171,0.01,Eastmoney RPT_MAIN_ORGHOLD
2024-12-31,000582,北部湾港,002574,招商瑞庆混合A,基金,招商基金管理有限公司,203300,1602004.0,0.00892625,0.01154288,0.2,Eastmoney RPT_MAIN_ORGHOLD
